Refseq	Symbol	Chr	Start	End	Strand	txLength	countLength	basal1	basal2	treat1	treat2
AC003682.16	AC003682.16	chrx	1	1	.	462	462	0	0	0	0
AC003682.17	AC003682.17	chrx	1	1	.	760	760	0	0	0	0
ZSCAN4	ZSCAN4	chrx	1	1	.	2246	2246	0	0	0	0
AC003006.7	AC003006.7	chrx	1	1	.	833	833	0	0	0	0
NRTN	NRTN	chrx	1	1	.	1109	1109	0	0	0	0
ZNF776	ZNF776	chrx	1	1	.	5484	5484	274	255	211	268
ZNF586	ZNF586	chrx	1	1	.	3261	3261	108	60	67	114
FUT6	FUT6	chrx	1	1	.	4349	4349	0	0	0	0
ZNF552	ZNF552	chrx	1	1	.	2989	2989	75	81	47	48
CTD-2583A14.10	CTD-2583A14.10	chrx	1	1	.	1159	1159	0	0	0	0
AC010522.1	AC010522.1	chrx	1	1	.	318	318	5	0	2	0
ZNF814	ZNF814	chrx	1	1	.	12600	12600	71	4	124	45
ZNF587	ZNF587	chrx	1	1	.	7350	7350	585	765	697	767
CTD-2583A14.8	CTD-2583A14.8	chrx	1	1	.	679	679	0	0	0	0
CTD-2583A14.11	CTD-2583A14.11	chrx	1	1	.	936	936	76	53	54	95
CTD-2583A14.9	CTD-2583A14.9	chrx	1	1	.	1020	1020	0	0	0	0
FUT3	FUT3	chrx	1	1	.	3109	3109	0	0	0	0
ZNF418	ZNF418	chrx	1	1	.	4501	4501	3	0	0	1
ZNF256	ZNF256	chrx	1	1	.	2176	2176	54	36	19	0
CTD-2583A14.1	CTD-2583A14.1	chrx	1	1	.	602	602	0	0	0	0
C19orf18	C19orf18	chrx	1	1	.	915	915	0	0	0	0
AC024592.9	AC024592.9	chrx	1	1	.	1188	1188	0	1	0	0
CTD-2368P22.1	CTD-2368P22.1	chrx	1	1	.	8787	8787	151	128	118	142
VN2R19P	VN2R19P	chrx	1	1	.	1052	1052	0	0	0	0
ZSCAN1	ZSCAN1	chrx	1	1	.	2389	2389	0	0	0	0
LETM1P2	LETM1P2	chrx	1	1	.	2178	2178	0	0	0	0
HNRNPDLP4	HNRNPDLP4	chrx	1	1	.	301	301	0	0	7	0
ZNF135	ZNF135	chrx	1	1	.	6418	6418	57	11	95	0
ZSCAN18	ZSCAN18	chrx	1	1	.	8307	8307	428	150	333	208
CTD-2623H2.7	CTD-2623H2.7	chrx	1	1	.	342	342	0	0	0	0
AC024592.12	AC024592.12	chrx	1	1	.	2193	2193	0	0	0	0
CTD-2619J13.1	CTD-2619J13.1	chrx	1	1	.	980	980	0	0	0	0
RPS15AP36	RPS15AP36	chrx	1	1	.	382	382	0	0	0	0
AC020915.2	AC020915.2	chrx	1	1	.	964	964	0	0	0	0
CTD-3138B18.4	CTD-3138B18.4	chrx	1	1	.	1463	1463	0	0	0	0
CTD-3138B18.5	CTD-3138B18.5	chrx	1	1	.	2705	2705	95	103	164	149
CTD-3138B18.6	CTD-3138B18.6	chrx	1	1	.	550	550	0	0	0	0
AC010642.1	AC010642.1	chrx	1	1	.	4227	4227	6	0	0	1
ERVK3-1	ERVK3-1	chrx	1	1	.	4987	4987	255	373	127	390
AC010642.2	AC010642.2	chrx	1	1	.	1213	1213	0	0	0	0
ZSCAN22	ZSCAN22	chrx	1	1	.	4629	4629	548	605	444	477
A1BG	A1BG	chrx	1	1	.	4006	4006	0	0	0	20
CTD-2619J13.8	CTD-2619J13.8	chrx	1	1	.	4151	4151	0	0	0	0
ZNF497	ZNF497	chrx	1	1	.	3897	3897	16	0	0	0
CTD-2619J13.9	CTD-2619J13.9	chrx	1	1	.	1154	1154	5	0	0	57
CTD-2619J13.3	CTD-2619J13.3	chrx	1	1	.	790	790	0	0	0	0
ZNF837	ZNF837	chrx	1	1	.	2076	2076	14	0	29	18
CTD-2619J13.13	CTD-2619J13.13	chrx	1	1	.	459	459	0	0	0	0
ZNF584	ZNF584	chrx	1	1	.	3696	3696	346	360	224	293
NDUFA11	NDUFA11	chrx	1	1	.	4839	4839	1743	2700	1295	2090
CTD-2619J13.16	CTD-2619J13.16	chrx	1	1	.	495	495	0	0	0	0
CTD-2619J13.17	CTD-2619J13.17	chrx	1	1	.	2517	2517	1	21	19	0
ZNF132	ZNF132	chrx	1	1	.	3404	3404	22	24	13	23
CTD-2619J13.19	CTD-2619J13.19	chrx	1	1	.	5402	5402	19	25	41	15
ZNF446	ZNF446	chrx	1	1	.	4923	4923	522	558	465	658
CTD-2619J13.23	CTD-2619J13.23	chrx	1	1	.	409	409	0	0	0	2
HCN2	HCN2	chrx	1	1	.	3408	3408	28	2	15	19
SLC27A5	SLC27A5	chrx	1	1	.	8025	8025	0	40	45	53
AC104532.3	AC104532.3	chrx	1	1	.	356	356	0	0	0	0
ZBTB45	ZBTB45	chrx	1	1	.	3418	3418	1980	2449	1687	2287
AC005559.3	AC005559.3	chrx	1	1	.	1327	1327	0	0	0	0
AC104532.2	AC104532.2	chrx	1	1	.	580	580	0	0	0	0
VMAC	VMAC	chrx	1	1	.	2254	2254	64	40	78	47
TRIM28	TRIM28	chrx	1	1	.	4034	4034	16526	16603	11273	17278
CHMP2A	CHMP2A	chrx	1	1	.	2129	2129	770	960	720	846
UBE2M	UBE2M	chrx	1	1	.	1831	1831	1720	1699	1315	1357
AC016629.8	AC016629.8	chrx	1	1	.	2968	2968	58	16	67	61
MZF1	MZF1	chrx	1	1	.	6691	6691	896	582	613	919
RPL23AP79	RPL23AP79	chrx	1	1	.	4969	4969	586	823	411	905
MGC2752	MGC2752	chrx	1	1	.	586	586	0	0	0	0
AC016629.7	AC016629.7	chrx	1	1	.	199	199	0	0	0	0
AC016629.3	AC016629.3	chrx	1	1	.	1120	1120	0	0	0	0
AC104532.4	AC104532.4	chrx	1	1	.	589	589	0	0	0	0
CAPS	CAPS	chrx	1	1	.	4097	4097	24	73	27	20
CTC-232P5.1	CTC-232P5.1	chrx	1	1	.	639	639	0	0	0	0
RFX2	RFX2	chrx	1	1	.	9094	9094	1556	1722	2090	1512
WASH5P	WASH5P	chrx	1	1	.	6589	6589	0	0	0	5
CTC-232P5.3	CTC-232P5.3	chrx	1	1	.	567	567	0	0	0	0
CTC-232P5.4	CTC-232P5.4	chrx	1	1	.	418	418	1	1	1	0
CTB-66B24.1	CTB-66B24.1	chrx	1	1	.	325	325	0	0	0	0
ACSBG2	ACSBG2	chrx	1	1	.	3454	3454	0	0	0	0
AC005559.2	AC005559.2	chrx	1	1	.	506	506	0	0	0	0
POLRMT	POLRMT	chrx	1	1	.	5701	5701	642	1108	523	1416
CTC-503J8.2	CTC-503J8.2	chrx	1	1	.	187	187	0	0	0	0
CTC-503J8.6	CTC-503J8.6	chrx	1	1	.	2103	2103	3611	4810	2003	5798
MLLT1	MLLT1	chrx	1	1	.	2164	2164	8560	6892	7752	7707
LLNLR-299G3.1	LLNLR-299G3.1	chrx	1	1	.	464	464	0	0	0	0
CTC-503J8.4	CTC-503J8.4	chrx	1	1	.	523	523	0	0	0	0
ACER1	ACER1	chrx	1	1	.	1445	1445	0	0	0	0
CTB-180A7.3	CTB-180A7.3	chrx	1	1	.	559	559	0	0	0	0
CLPP	CLPP	chrx	1	1	.	2276	2276	6180	5826	5265	6637
AC004449.6	AC004449.6	chrx	1	1	.	433	433	0	0	0	0
ALKBH7	ALKBH7	chrx	1	1	.	1235	1235	122	157	110	101
PSPN	PSPN	chrx	1	1	.	3911	3911	182	223	156	228
CTB-180A7.6	CTB-180A7.6	chrx	1	1	.	447	447	0	19	0	0
KHSRP	KHSRP	chrx	1	1	.	4563	4563	9608	13921	7195	13554
SLC25A41	SLC25A41	chrx	1	1	.	1649	1649	0	6	0	0
CRB3	CRB3	chrx	1	1	.	1592	1592	0	0	0	0
DENND1C	DENND1C	chrx	1	1	.	4657	4657	0	0	0	0
RNF126	RNF126	chrx	1	1	.	3677	3677	3679	3370	2927	3642
CTD-2396E7.9	CTD-2396E7.9	chrx	1	1	.	296	296	0	0	0	0
CTD-2396E7.10	CTD-2396E7.10	chrx	1	1	.	520	520	0	0	0	0
TNFSF9	TNFSF9	chrx	1	1	.	1657	1657	2	19	18	137
CTD-2396E7.7	CTD-2396E7.7	chrx	1	1	.	540	540	0	0	0	0
CTD-2396E7.8	CTD-2396E7.8	chrx	1	1	.	717	717	0	0	3	1
CD70	CD70	chrx	1	1	.	1532	1532	0	0	0	0
RPL7P50	RPL7P50	chrx	1	1	.	727	727	0	0	1	0
AC004156.3	AC004156.3	chrx	1	1	.	1882	1882	0	0	0	0
TNFSF14	TNFSF14	chrx	1	1	.	2894	2894	0	0	0	0
C3	C3	chrx	1	1	.	8328	8328	17	20	0	39
GPR108	GPR108	chrx	1	1	.	3213	3213	4017	3304	3400	4280
TRIP10	TRIP10	chrx	1	1	.	3982	3982	2245	2489	1923	4002
CTD-3128G10.6	CTD-3128G10.6	chrx	1	1	.	686	686	0	0	0	0
SH2D3A	SH2D3A	chrx	1	1	.	5716	5716	0	0	0	0
FSTL3	FSTL3	chrx	1	1	.	3144	3144	1758	3180	1812	4706
PRSS57	PRSS57	chrx	1	1	.	1077	1077	0	0	0	0
EMR1	EMR1	chrx	1	1	.	3707	3707	0	0	0	0
CTC-312O10.2	CTC-312O10.2	chrx	1	1	.	272	272	0	0	0	0
RPS2P52	RPS2P52	chrx	1	1	.	795	795	0	0	0	0
EMR4P	EMR4P	chrx	1	1	.	2837	2837	0	0	0	0
RP11-1137G4.3	RP11-1137G4.3	chrx	1	1	.	515	515	0	0	0	0
RP11-1137G4.4	RP11-1137G4.4	chrx	1	1	.	1063	1063	0	0	0	0
CTB-25J19.1	CTB-25J19.1	chrx	1	1	.	510	510	0	0	0	0
MBD3L5	MBD3L5	chrx	1	1	.	778	778	0	0	0	0
MBD3L4	MBD3L4	chrx	1	1	.	775	775	0	0	0	0
MBD3L2	MBD3L2	chrx	1	1	.	793	793	0	0	0	0
MBD3L3	MBD3L3	chrx	1	1	.	775	775	0	0	0	0
ZNF557	ZNF557	chrx	1	1	.	6018	6018	79	186	58	174
CTB-25J19.9	CTB-25J19.9	chrx	1	1	.	917	917	0	0	0	0
PALM	PALM	chrx	1	1	.	5215	5215	495	509	261	523
INSR	INSR	chrx	1	1	.	10451	10451	1007	1061	1231	1013
CTB-133G6.1	CTB-133G6.1	chrx	1	1	.	1558	1558	0	0	0	0
CTD-2207O23.3	CTD-2207O23.3	chrx	1	1	.	3342	3342	0	0	0	0
CTB-133G6.2	CTB-133G6.2	chrx	1	1	.	363	363	0	0	0	12
ARHGEF18	ARHGEF18	chrx	1	1	.	6235	6235	307	546	169	590
MISP	MISP	chrx	1	1	.	2872	2872	0	0	0	0
PEX11G	PEX11G	chrx	1	1	.	1466	1466	6	24	0	0
C19orf45	C19orf45	chrx	1	1	.	2912	2912	2	0	0	0
CTD-2207O23.12	CTD-2207O23.12	chrx	1	1	.	634	634	0	0	0	0
CTD-2207O23.11	CTD-2207O23.11	chrx	1	1	.	293	293	0	0	0	0
MCOLN1	MCOLN1	chrx	1	1	.	3956	3956	1770	1340	1369	1528
CTD-2207O23.10	CTD-2207O23.10	chrx	1	1	.	942	942	0	0	0	0
PNPLA6	PNPLA6	chrx	1	1	.	7055	7055	3172	4047	2209	4386
FAM138F	FAM138F	chrx	1	1	.	1227	1227	0	0	0	0
CAMSAP3	CAMSAP3	chrx	1	1	.	4845	4845	35	0	0	0
PET100	PET100	chrx	1	1	.	1204	1204	65	47	106	23
CTD-3214H19.4	CTD-3214H19.4	chrx	1	1	.	1366	1366	0	0	0	0
PCP2	PCP2	chrx	1	1	.	799	799	0	0	0	0
CTD-3214H19.6	CTD-3214H19.6	chrx	1	1	.	843	843	0	0	0	0
STXBP2	STXBP2	chrx	1	1	.	5301	5301	517	819	507	1042
CTD-3214H19.12	CTD-3214H19.12	chrx	1	1	.	458	458	0	0	0	1
RETN	RETN	chrx	1	1	.	514	514	0	0	0	0
C19orf59	C19orf59	chrx	1	1	.	1906	1906	0	0	0	0
CTD-3214H19.16	CTD-3214H19.16	chrx	1	1	.	777	777	0	0	0	0
TRAPPC5	TRAPPC5	chrx	1	1	.	824	824	12	0	0	0
CLEC4G	CLEC4G	chrx	1	1	.	1754	1754	0	0	0	0
AC006273.4	AC006273.4	chrx	1	1	.	861	861	46	21	2	11
RPL21P129	RPL21P129	chrx	1	1	.	478	478	0	0	0	0
AC006273.5	AC006273.5	chrx	1	1	.	870	870	0	3	0	2
CLEC4GP1	CLEC4GP1	chrx	1	1	.	870	870	8	0	0	0
AC006273.7	AC006273.7	chrx	1	1	.	388	388	0	0	0	0
EXOSC3P2	EXOSC3P2	chrx	1	1	.	497	497	0	0	0	0
EVI5L	EVI5L	chrx	1	1	.	6252	6252	1158	1982	1017	1724
CTD-3193O13.11	CTD-3193O13.11	chrx	1	1	.	667	667	0	0	0	0
CTD-3193O13.10	CTD-3193O13.10	chrx	1	1	.	676	676	0	16	5	2
LRRC8E	LRRC8E	chrx	1	1	.	4324	4324	80	76	21	32
CTD-3193O13.13	CTD-3193O13.13	chrx	1	1	.	438	438	0	0	1	0
TGFBR3L	TGFBR3L	chrx	1	1	.	1516	1516	50	47	0	110
CTD-3193O13.1	CTD-3193O13.1	chrx	1	1	.	506	506	0	0	0	0
SNAPC2	SNAPC2	chrx	1	1	.	2000	2000	2160	2823	1329	2806
CTXN1	CTXN1	chrx	1	1	.	1272	1272	238	606	258	724
CTD-3193O13.8	CTD-3193O13.8	chrx	1	1	.	317	317	43	30	0	11
TIMM44	TIMM44	chrx	1	1	.	4888	4888	586	626	594	714
CTD-3193O13.14	CTD-3193O13.14	chrx	1	1	.	528	528	0	0	0	0
CTD-2325M2.1	CTD-2325M2.1	chrx	1	1	.	421	421	0	14	0	21
CCL25	CCL25	chrx	1	1	.	984	984	0	0	0	0
LPPR3	LPPR3	chrx	1	1	.	2701	2701	0	57	0	27
FBN3	FBN3	chrx	1	1	.	10113	10113	0	0	0	0
CTD-3020H12.3	CTD-3020H12.3	chrx	1	1	.	847	847	0	0	0	0
AZU1	AZU1	chrx	1	1	.	1792	1792	0	0	0	0
CERS4	CERS4	chrx	1	1	.	4059	4059	52	63	68	24
CTD-3020H12.4	CTD-3020H12.4	chrx	1	1	.	348	348	0	0	0	0
CD320	CD320	chrx	1	1	.	2277	2277	3182	5110	3090	4938
NDUFA7	NDUFA7	chrx	1	1	.	1699	1699	1388	1435	1209	1292
RPS28	RPS28	chrx	1	1	.	2119	2119	9905	10039	6600	9916
KANK3	KANK3	chrx	1	1	.	3214	3214	258	302	193	283
PRTN3	PRTN3	chrx	1	1	.	1143	1143	0	0	0	0
CTD-2550O8.7	CTD-2550O8.7	chrx	1	1	.	594	594	0	0	0	0
RAB11B	RAB11B	chrx	1	1	.	2470	2470	2573	3628	1809	4014
RP11-886P16.6	RP11-886P16.6	chrx	1	1	.	511	511	0	0	0	13
HNRNPM	HNRNPM	chrx	1	1	.	5606	5606	616	895	596	839
ZNF414	ZNF414	chrx	1	1	.	1858	1858	419	330	389	641
MYO1F	MYO1F	chrx	1	1	.	8550	8550	33	24	2	46
CFD	CFD	chrx	1	1	.	1235	1235	13	0	0	0
AC092316.1	AC092316.1	chrx	1	1	.	297	297	0	0	0	0
AC130469.2	AC130469.2	chrx	1	1	.	388	388	0	0	0	0
CTD-2586B10.1	CTD-2586B10.1	chrx	1	1	.	478	478	0	0	0	0
AC092566.1	AC092566.1	chrx	1	1	.	225	225	0	0	0	0
ACTL9	ACTL9	chrx	1	1	.	1422	1422	0	0	0	0
RPL23AP78	RPL23AP78	chrx	1	1	.	470	470	0	0	0	0
OR2Z1	OR2Z1	chrx	1	1	.	1056	1056	0	0	0	0
CTD-2557P19.4	CTD-2557P19.4	chrx	1	1	.	197	197	0	0	0	0
CTD-2529P6.3	CTD-2529P6.3	chrx	1	1	.	537	537	0	0	0	0
MBD3L1	MBD3L1	chrx	1	1	.	958	958	0	0	0	0
CTD-2529P6.4	CTD-2529P6.4	chrx	1	1	.	477	477	0	0	0	0
R3HDM4	R3HDM4	chrx	1	1	.	2961	2961	2110	4003	1705	3995
CTD-2596O15.1	CTD-2596O15.1	chrx	1	1	.	323	323	0	0	0	0
KISS1R	KISS1R	chrx	1	1	.	1680	1680	0	0	0	0
OR1M4P	OR1M4P	chrx	1	1	.	287	287	0	0	0	0
OR1M1	OR1M1	chrx	1	1	.	1035	1035	0	0	0	0
OR7G2	OR7G2	chrx	1	1	.	1038	1038	0	0	0	0
OR7G3	OR7G3	chrx	1	1	.	939	939	0	0	0	0
ZNF317	ZNF317	chrx	1	1	.	5065	5065	1111	1210	1195	1275
ARID3A	ARID3A	chrx	1	1	.	7504	7504	133	54	104	192
AC005391.2	AC005391.2	chrx	1	1	.	330	330	0	0	0	0
TCEB1P29	TCEB1P29	chrx	1	1	.	334	334	0	0	0	0
OR7D2	OR7D2	chrx	1	1	.	3215	3215	0	0	0	0
OR7E16P	OR7E16P	chrx	1	1	.	885	885	0	0	0	0
OR7E25P	OR7E25P	chrx	1	1	.	910	910	0	0	0	0
OR7D4	OR7D4	chrx	1	1	.	1017	1017	0	0	0	0
OR7E24	OR7E24	chrx	1	1	.	1215	1215	0	0	0	0
OR7H1P	OR7H1P	chrx	1	1	.	922	922	0	0	0	0
CTC-325H20.4	CTC-325H20.4	chrx	1	1	.	405	405	0	0	0	0
CTC-325H20.2	CTC-325H20.2	chrx	1	1	.	1115	1115	4	0	0	13
CTC-325H20.7	CTC-325H20.7	chrx	1	1	.	598	598	0	0	0	0
ZNF266	ZNF266	chrx	1	1	.	5269	5269	350	297	362	495
ZNF560	ZNF560	chrx	1	1	.	2836	2836	23	0	10	0
CTC-543D15.3	CTC-543D15.3	chrx	1	1	.	656	656	0	0	0	0
CTC-543D15.1	CTC-543D15.1	chrx	1	1	.	1192	1192	0	0	0	0
ZNF426	ZNF426	chrx	1	1	.	2760	2760	285	71	227	130
ZNF121	ZNF121	chrx	1	1	.	4283	4283	304	559	370	551
C19orf82	C19orf82	chrx	1	1	.	4659	4659	23	66	19	69
RPS4XP22	RPS4XP22	chrx	1	1	.	780	780	11	0	5	0
ZNF812	ZNF812	chrx	1	1	.	2192	2192	0	13	0	0
WDR18	WDR18	chrx	1	1	.	2474	2474	815	882	632	1001
CTD-3116E22.6	CTD-3116E22.6	chrx	1	1	.	983	983	0	0	0	0
CTD-3116E22.7	CTD-3116E22.7	chrx	1	1	.	600	600	0	0	0	0
ZNF846	ZNF846	chrx	1	1	.	3912	3912	32	7	4	58
CTD-2623N2.3	CTD-2623N2.3	chrx	1	1	.	712	712	0	0	3	26
UBE2L4	UBE2L4	chrx	1	1	.	464	464	6	12	4	29
CTD-2623N2.5	CTD-2623N2.5	chrx	1	1	.	408	408	0	0	0	0
FBXL12	FBXL12	chrx	1	1	.	2913	2913	985	1218	837	931
RPL10P15	RPL10P15	chrx	1	1	.	315	315	0	1	5	3
UBL5	UBL5	chrx	1	1	.	1931	1931	143	121	67	213
CTD-2623N2.11	CTD-2623N2.11	chrx	1	1	.	750	750	1	0	0	0
PIN1	PIN1	chrx	1	1	.	4570	4570	1278	2556	899	2134
LZIC	LZIC	chrx	1	1	.	2792	2792	90	298	115	298
RN7SKP269	RN7SKP269	chrx	1	1	.	319	319	96	68	6	11
FRRS1	FRRS1	chrx	1	1	.	3887	3887	0	17	0	0
RNU4-75P	RNU4-75P	chrx	1	1	.	146	146	0	0	0	0
MIR5697	MIR5697	chrx	1	1	.	78	78	0	0	0	0
AL451051.1	AL451051.1	chrx	1	1	.	73	73	0	0	0	0
AGL	AGL	chrx	1	1	.	8434	8434	457	1137	468	1091
SLC35A3	SLC35A3	chrx	1	1	.	6241	6241	96	49	85	105
RNU6-750P	RNU6-750P	chrx	1	1	.	107	107	0	0	0	0
RNU6-1318P	RNU6-1318P	chrx	1	1	.	103	103	0	0	0	0
SASS6	SASS6	chrx	1	1	.	3972	3972	54	105	63	128
LRRC39	LRRC39	chrx	1	1	.	1506	1506	0	0	0	0
RP11-305E17.4	RP11-305E17.4	chrx	1	1	.	228	228	0	0	0	0
MIR553	MIR553	chrx	1	1	.	68	68	0	0	0	0
AL590639.1	AL590639.1	chrx	1	1	.	237	237	0	0	0	0
CDC14A	CDC14A	chrx	1	1	.	5729	5729	1356	1111	980	1511
AC104457.1	AC104457.1	chrx	1	1	.	94	94	0	0	0	0
UBE4B	UBE4B	chrx	1	1	.	9140	9140	3349	4399	3367	4125
EXTL2	EXTL2	chrx	1	1	.	4950	4950	747	1144	550	996
DPH5	DPH5	chrx	1	1	.	2970	2970	29	227	41	77
AC093157.1	AC093157.1	chrx	1	1	.	1893	1893	0	0	0	0
C1orf159	C1orf159	chrx	1	1	.	6322	6322	470	483	281	530
RNU6-965P	RNU6-965P	chrx	1	1	.	96	96	0	0	0	0
RNU6-828P	RNU6-828P	chrx	1	1	.	107	107	0	2	0	0
RP11-556K13.1	RP11-556K13.1	chrx	1	1	.	914	914	1	1	0	6
OLFM3	OLFM3	chrx	1	1	.	4554	4554	0	0	0	0
RNU6-352P	RNU6-352P	chrx	1	1	.	107	107	0	0	0	0
MIR1273D	MIR1273D	chrx	1	1	.	86	86	0	0	0	0
COL11A1	COL11A1	chrx	1	1	.	8265	8265	0	0	0	0
RNU6-37P	RNU6-37P	chrx	1	1	.	107	107	14	0	0	0
RN7SL731P	RN7SL731P	chrx	1	1	.	291	291	0	0	0	0
RN7SKP285	RN7SKP285	chrx	1	1	.	318	318	0	0	0	0
RN7SL721P	RN7SL721P	chrx	1	1	.	295	295	0	0	0	0
PGD	PGD	chrx	1	1	.	3171	3171	5044	4603	3738	5899
APITD1	APITD1	chrx	1	1	.	2857	2857	31	66	46	127
CORT	CORT	chrx	1	1	.	1130	1130	0	0	0	0
PEX14	PEX14	chrx	1	1	.	2995	2995	949	1311	633	1404
RN7SL614P	RN7SL614P	chrx	1	1	.	278	278	0	0	0	0
PRMT6	PRMT6	chrx	1	1	.	2650	2650	141	427	115	273
NTNG1	NTNG1	chrx	1	1	.	9165	9165	0	0	0	0
AC114491.1	AC114491.1	chrx	1	1	.	87	87	0	0	0	0
VAV3	VAV3	chrx	1	1	.	7271	7271	2	0	19	16
AL591042.1	AL591042.1	chrx	1	1	.	83	83	0	0	0	0
AL390036.1	AL390036.1	chrx	1	1	.	119	119	0	0	0	0
NBPF6	NBPF6	chrx	1	1	.	2776	2776	0	0	0	0
NBPF5P	NBPF5P	chrx	1	1	.	1613	1613	0	0	0	0
FNDC7	FNDC7	chrx	1	1	.	3401	3401	0	0	0	0
AKNAD1	AKNAD1	chrx	1	1	.	5257	5257	0	0	0	0
GPSM2	GPSM2	chrx	1	1	.	8099	8099	145	108	169	155
CLCC1	CLCC1	chrx	1	1	.	4996	4996	986	970	707	1544
WDR47	WDR47	chrx	1	1	.	4536	4536	555	594	572	927
RP11-20O24.4	RP11-20O24.4	chrx	1	1	.	612	612	3064	2128	2144	2356
SCARNA2	SCARNA2	chrx	1	1	.	427	427	151	140	95	241
RNU7-122P	RNU7-122P	chrx	1	1	.	55	55	0	0	0	0
SORT1	SORT1	chrx	1	1	.	8760	8760	1484	1359	1873	2209
PSMA5	PSMA5	chrx	1	1	.	5737	5737	963	1353	803	1340
SYPL2	SYPL2	chrx	1	1	.	4033	4033	23	2	27	0
C1orf127	C1orf127	chrx	1	1	.	3573	3573	0	0	0	0
RNU6V	RNU6V	chrx	1	1	.	107	107	0	0	0	0
MIR197	MIR197	chrx	1	1	.	75	75	21	0	0	0
GSTM4	GSTM4	chrx	1	1	.	5370	5370	208	331	211	535
GSTM2	GSTM2	chrx	1	1	.	5864	5864	215	216	240	375
MIR200B	MIR200B	chrx	1	1	.	95	95	0	0	0	0
GSTM5	GSTM5	chrx	1	1	.	6026	6026	68	0	129	0
GSTM3	GSTM3	chrx	1	1	.	4837	4837	49	205	127	106
MIR200A	MIR200A	chrx	1	1	.	90	90	0	0	0	0
MIR429	MIR429	chrx	1	1	.	83	83	0	0	0	0
CSF1	CSF1	chrx	1	1	.	5418	5418	4312	3701	6288	8566
STRIP1	STRIP1	chrx	1	1	.	7352	7352	950	939	612	1086
AL713997.1	AL713997.1	chrx	1	1	.	88	88	0	0	0	0
RP4-773N10.4	RP4-773N10.4	chrx	1	1	.	4216	4216	560	935	376	915
TARDBP	TARDBP	chrx	1	1	.	4622	4622	826	1736	799	1885
SLC16A4	SLC16A4	chrx	1	1	.	3167	3167	42	139	154	121
KCNA2	KCNA2	chrx	1	1	.	4013	4013	0	0	0	0
AL365361.1	AL365361.1	chrx	1	1	.	90	90	0	0	0	0
EXOSC10	EXOSC10	chrx	1	1	.	6003	6003	3737	3391	3216	4086
CD53	CD53	chrx	1	1	.	2081	2081	0	0	0	0
RNA5SP54	RNA5SP54	chrx	1	1	.	92	92	0	0	0	0
CHI3L2	CHI3L2	chrx	1	1	.	3295	3295	0	0	0	0
CHIA	CHIA	chrx	1	1	.	4632	4632	0	0	0	0
OVGP1	OVGP1	chrx	1	1	.	2988	2988	4	25	13	29
WDR77	WDR77	chrx	1	1	.	2805	2805	875	729	700	745
RNU6-792P	RNU6-792P	chrx	1	1	.	107	107	0	0	0	0
RNU6-537P	RNU6-537P	chrx	1	1	.	103	103	0	0	0	0
RAP1A	RAP1A	chrx	1	1	.	5733	5733	304	418	291	630
RNU6-151P	RNU6-151P	chrx	1	1	.	107	107	0	0	0	0
DDX20	DDX20	chrx	1	1	.	6019	6019	627	1057	397	1010
KCND3	KCND3	chrx	1	1	.	7863	7863	4	0	1	13
RNU6-291P	RNU6-291P	chrx	1	1	.	107	107	0	0	0	0
ST7L	ST7L	chrx	1	1	.	8111	8111	251	285	328	394
RNU7-70P	RNU7-70P	chrx	1	1	.	66	66	0	0	0	0
MOV10	MOV10	chrx	1	1	.	6509	6509	4712	5061	3466	5612
PPM1J	PPM1J	chrx	1	1	.	2874	2874	35	2	25	0
SLC16A1	SLC16A1	chrx	1	1	.	6438	6438	1854	3630	1797	3875
PHTF1	PHTF1	chrx	1	1	.	7170	7170	405	924	285	874
PTPN22	PTPN22	chrx	1	1	.	4503	4503	25	84	35	15
AP4B1	AP4B1	chrx	1	1	.	5864	5864	148	87	192	308
HIPK1	HIPK1	chrx	1	1	.	9215	9215	9942	11186	10639	11094
OLFML3	OLFML3	chrx	1	1	.	2265	2265	54	163	81	136
SYT6	SYT6	chrx	1	1	.	5104	5104	0	0	0	0
TRIM33	TRIM33	chrx	1	1	.	9574	9574	4181	4548	4575	4325
DENND2C	DENND2C	chrx	1	1	.	7408	7408	19	7	11	5
AMPD1	AMPD1	chrx	1	1	.	2496	2496	0	0	0	0
RN7SL432P	RN7SL432P	chrx	1	1	.	296	296	0	0	0	0
PTCHD2	PTCHD2	chrx	1	1	.	6146	6146	23	20	0	0
TSHB	TSHB	chrx	1	1	.	578	578	0	0	0	0
TSPAN2	TSPAN2	chrx	1	1	.	3410	3410	0	8	0	0
SDF4	SDF4	chrx	1	1	.	4709	4709	2623	4459	1918	4550
AL512638.1	AL512638.1	chrx	1	1	.	93	93	0	0	0	0
RN7SL420P	RN7SL420P	chrx	1	1	.	299	299	0	0	0	0
CASQ2	CASQ2	chrx	1	1	.	2769	2769	0	0	0	0
AL136376.1	AL136376.1	chrx	1	1	.	342	342	0	0	0	0
ATP1A1	ATP1A1	chrx	1	1	.	7261	7261	13837	17323	11891	17242
RNU6-817P	RNU6-817P	chrx	1	1	.	104	104	0	0	0	0
MIR548AC	MIR548AC	chrx	1	1	.	88	88	0	0	0	0
IGSF3	IGSF3	chrx	1	1	.	7388	7388	43	6	0	15
AL355794.1	AL355794.1	chrx	1	1	.	94	94	0	0	0	0
FBXO44	FBXO44	chrx	1	1	.	3527	3527	254	420	155	652
MIR320B1	MIR320B1	chrx	1	1	.	79	79	0	0	0	0
