Refseq	Symbol	Chr	Start	End	Strand	txLength	countLength	basal1	basal2	treat1	treat2
ZNF767	ZNF767	chrx	1	1	.	73569	73569	1217	993	966	1180
KRBA1	KRBA1	chrx	1	1	.	14426	14426	67	29	15	38
ZNF467	ZNF467	chrx	1	1	.	6556	6556	50	135	42	111
SSPO	SSPO	chrx	1	1	.	36605	36605	10	19	36	28
ZNF862	ZNF862	chrx	1	1	.	20667	20667	25	55	108	158
ATP6V0E2	ATP6V0E2	chrx	1	1	.	4382	4382	58	37	4	1
RP11-728K20.1	RP11-728K20.1	chrx	1	1	.	18219	18219	0	0	0	0
RP11-728K20.2	RP11-728K20.2	chrx	1	1	.	1327	1327	0	0	0	0
RP11-545G3.1	RP11-545G3.1	chrx	1	1	.	34743	34743	0	0	0	0
ACTR3C	ACTR3C	chrx	1	1	.	73346	73346	0	0	0	0
LRRC61	LRRC61	chrx	1	1	.	9893	9893	0	0	0	0
RARRES2	RARRES2	chrx	1	1	.	1431	1431	0	0	0	0
RP4-584D14.5	RP4-584D14.5	chrx	1	1	.	8233	8233	12	21	2	87
REPIN1	REPIN1	chrx	1	1	.	1200	1200	0	0	0	0
ZNF775	ZNF775	chrx	1	1	.	32416	32416	86	91	59	141
RP4-584D14.6	RP4-584D14.6	chrx	1	1	.	3609	3609	0	0	0	0
LINC00996	LINC00996	chrx	1	1	.	12308	12308	0	0	3	0
GIMAP8	GIMAP8	chrx	1	1	.	24571	24571	572	608	456	660
GIMAP7	GIMAP7	chrx	1	1	.	4986	4986	66	27	40	1
GIMAP4	GIMAP4	chrx	1	1	.	4482	4482	0	4	0	17
GIMAP6	GIMAP6	chrx	1	1	.	3567	3567	414	338	236	191
RP11-632K21.6	RP11-632K21.6	chrx	1	1	.	645	645	0	0	0	0
GIMAP2	GIMAP2	chrx	1	1	.	5842	5842	146	296	78	191
GIMAP1	GIMAP1	chrx	1	1	.	2878	2878	80	87	31	62
GIMAP5	GIMAP5	chrx	1	1	.	19828	19828	1	0	0	0
RP5-1051J4.4	RP5-1051J4.4	chrx	1	1	.	40402	40402	0	0	0	0
TMEM176B	TMEM176B	chrx	1	1	.	8081	8081	0	0	0	0
TMEM176A	TMEM176A	chrx	1	1	.	1233	1233	0	0	0	0
AOC1	AOC1	chrx	1	1	.	33034	33034	0	0	0	0
KCNH2	KCNH2	chrx	1	1	.	26310	26310	34	0	0	0
NOS3	NOS3	chrx	1	1	.	17587	17587	971	1201	426	786
ATG9B	ATG9B	chrx	1	1	.	5854	5854	0	0	0	0
ABCB8	ABCB8	chrx	1	1	.	9990	9990	151	228	167	138
RP11-148K1.10	RP11-148K1.10	chrx	1	1	.	461	461	0	0	0	0
ASIC3	ASIC3	chrx	1	1	.	1703	1703	0	0	0	0
CDK5	CDK5	chrx	1	1	.	1761	1761	0	15	1	0
SLC4A2	SLC4A2	chrx	1	1	.	11683	11683	240	218	85	246
RP11-148K1.12	RP11-148K1.12	chrx	1	1	.	557	557	0	0	0	0
FASTK	FASTK	chrx	1	1	.	467	467	169	215	187	197
TMUB1	TMUB1	chrx	1	1	.	454	454	32	193	58	125
AGAP3	AGAP3	chrx	1	1	.	47524	47524	827	1132	560	912
GBX1	GBX1	chrx	1	1	.	24684	24684	0	0	0	0
ASB10	ASB10	chrx	1	1	.	9750	9750	0	0	0	0
IQCA1P1	IQCA1P1	chrx	1	1	.	11760	11760	1	0	0	0
ABCF2	ABCF2	chrx	1	1	.	14913	14913	185	182	108	170
CHPF2	CHPF2	chrx	1	1	.	2126	2126	292	196	174	177
SMARCD3	SMARCD3	chrx	1	1	.	33911	33911	49	20	35	0
RP5-1070G24.2	RP5-1070G24.2	chrx	1	1	.	4848	4848	0	0	0	0
NUB1	NUB1	chrx	1	1	.	31308	31308	47	68	41	91
WDR86	WDR86	chrx	1	1	.	30779	30779	0	0	0	0
RP4-555L14.4	RP4-555L14.4	chrx	1	1	.	10876	10876	0	0	0	0
CRYGN	CRYGN	chrx	1	1	.	9100	9100	0	0	0	0
RHEB	RHEB	chrx	1	1	.	50560	50560	209	425	283	377
PRKAG2	PRKAG2	chrx	1	1	.	314238	314238	306	286	307	272
RP13-452N2.1	RP13-452N2.1	chrx	1	1	.	1937	1937	0	0	0	0
RP11-796I2.1	RP11-796I2.1	chrx	1	1	.	4013	4013	0	0	0	0
GALNTL5	GALNTL5	chrx	1	1	.	60209	60209	0	0	0	0
GALNT11	GALNT11	chrx	1	1	.	88345	88345	86	137	186	227
RP5-981O7.2	RP5-981O7.2	chrx	1	1	.	1042	1042	23	0	9	8
KMT2C	KMT2C	chrx	1	1	.	278311	278311	402	587	411	453
FABP5P3	FABP5P3	chrx	1	1	.	5174	5174	0	0	0	0
AC104843.3	AC104843.3	chrx	1	1	.	359	359	0	0	0	0
XRCC2	XRCC2	chrx	1	1	.	26528	26528	54	41	25	23
ACTR3B	ACTR3B	chrx	1	1	.	89584	89584	61	51	18	140
AC073236.3	AC073236.3	chrx	1	1	.	10549	10549	0	0	0	0
DPP6	DPP6	chrx	1	1	.	1088184	1088184	1	0	0	0
RP5-1048B16.1	RP5-1048B16.1	chrx	1	1	.	11616	11616	0	0	0	0
AC006019.3	AC006019.3	chrx	1	1	.	1505	1505	0	0	0	0
AC006019.4	AC006019.4	chrx	1	1	.	797	797	0	0	0	0
RP11-476H24.1	RP11-476H24.1	chrx	1	1	.	26430	26430	0	0	0	0
PAXIP1	PAXIP1	chrx	1	1	.	49711	49711	99	37	103	64
HTR5A	HTR5A	chrx	1	1	.	12413	12413	0	0	0	0
AC099552.4	AC099552.4	chrx	1	1	.	1145	1145	0	0	0	0
AC099552.3	AC099552.3	chrx	1	1	.	674	674	0	0	0	0
AC099552.2	AC099552.2	chrx	1	1	.	294	294	0	0	0	0
INSIG1	INSIG1	chrx	1	1	.	8800	8800	156	66	204	231
BLACE	BLACE	chrx	1	1	.	8494	8494	0	0	0	0
AC008060.8	AC008060.8	chrx	1	1	.	35356	35356	0	0	0	0
EN2	EN2	chrx	1	1	.	3306	3306	0	12	0	0
CNPY1	CNPY1	chrx	1	1	.	57184	57184	0	0	0	0
AC008060.5	AC008060.5	chrx	1	1	.	7871	7871	0	0	0	0
AC009403.2	AC009403.2	chrx	1	1	.	32285	32285	39	8	24	24
RBM33	RBM33	chrx	1	1	.	123868	123868	233	300	176	363
SHH	SHH	chrx	1	1	.	7240	7240	0	0	0	0
AC073133.2	AC073133.2	chrx	1	1	.	2877	2877	0	0	0	0
AC073133.1	AC073133.1	chrx	1	1	.	5098	5098	0	0	0	0
LINC01006	LINC01006	chrx	1	1	.	164483	164483	36	78	49	109
RNF32	RNF32	chrx	1	1	.	32444	32444	0	1	28	0
AC005534.8	AC005534.8	chrx	1	1	.	2765	2765	0	0	0	0
LMBR1	LMBR1	chrx	1	1	.	212418	212418	297	353	208	464
RP5-1121A15.3	RP5-1121A15.3	chrx	1	1	.	392	392	0	0	0	0
NOM1	NOM1	chrx	1	1	.	15652	15652	116	124	52	45
MNX1	MNX1	chrx	1	1	.	12392	12392	0	0	0	0
RP4-639J15.1	RP4-639J15.1	chrx	1	1	.	372	372	0	0	0	0
UBE3C	UBE3C	chrx	1	1	.	120729	120729	461	425	419	488
RP4-814D15.1	RP4-814D15.1	chrx	1	1	.	144	144	0	0	0	0
RP5-1142J19.1	RP5-1142J19.1	chrx	1	1	.	584	584	0	0	0	0
DNAJB6	DNAJB6	chrx	1	1	.	67042	67042	191	197	180	533
AC006372.4	AC006372.4	chrx	1	1	.	29431	29431	0	0	0	0
AC006372.5	AC006372.5	chrx	1	1	.	1706	1706	0	0	0	0
AC006372.6	AC006372.6	chrx	1	1	.	3252	3252	0	0	0	0
PTPRN2	PTPRN2	chrx	1	1	.	1042875	1042875	0	9	0	0
AC006003.3	AC006003.3	chrx	1	1	.	832	832	0	0	0	0
AC011899.9	AC011899.9	chrx	1	1	.	6896	6896	0	0	0	0
AC011899.10	AC011899.10	chrx	1	1	.	154	154	0	0	0	0
AC078942.1	AC078942.1	chrx	1	1	.	1794	1794	0	0	0	0
LINC01022	LINC01022	chrx	1	1	.	96	96	0	0	0	0
NCAPG2	NCAPG2	chrx	1	1	.	66461	66461	106	127	114	98
ESYT2	ESYT2	chrx	1	1	.	92117	92117	344	442	262	471
WDR60	WDR60	chrx	1	1	.	93453	93453	104	52	33	78
LINC00689	LINC00689	chrx	1	1	.	14505	14505	0	0	0	0
VIPR2	VIPR2	chrx	1	1	.	111536	111536	0	0	0	0
PIP5K1P2	PIP5K1P2	chrx	1	1	.	819	819	0	0	0	0
AC144568.4	AC144568.4	chrx	1	1	.	91	91	0	0	0	0
RP11-585F1.10	RP11-585F1.10	chrx	1	1	.	8084	8084	0	0	11	1
RP11-585F1.6	RP11-585F1.6	chrx	1	1	.	72	72	0	0	0	0
RPL23AP53	RPL23AP53	chrx	1	1	.	18015	18015	131	129	154	72
ZNF596	ZNF596	chrx	1	1	.	8612	8612	3	25	40	23
RP11-63E5.6	RP11-63E5.6	chrx	1	1	.	24831	24831	21	0	16	14
FAM87A	FAM87A	chrx	1	1	.	2709	2709	0	0	0	0
FBXO25	FBXO25	chrx	1	1	.	60768	60768	231	342	294	305
TDRP	TDRP	chrx	1	1	.	52372	52372	18	0	52	12
ERICH1	ERICH1	chrx	1	1	.	113294	113294	481	415	377	602
RP11-43A14.1	RP11-43A14.1	chrx	1	1	.	372	372	0	0	0	0
CTD-2281E23.2	CTD-2281E23.2	chrx	1	1	.	156877	156877	0	0	0	0
CTD-2281E23.3	CTD-2281E23.3	chrx	1	1	.	1522	1522	0	0	0	0
CTD-2281E23.1	CTD-2281E23.1	chrx	1	1	.	3520	3520	0	0	0	0
DLGAP2	DLGAP2	chrx	1	1	.	196278	196278	0	0	0	0
RP11-666I19.2	RP11-666I19.2	chrx	1	1	.	54839	54839	0	0	0	0
CTD-2336O2.2	CTD-2336O2.2	chrx	1	1	.	318	318	0	0	0	0
CLN8	CLN8	chrx	1	1	.	22672	22672	15	18	54	40
CTD-2336O2.1	CTD-2336O2.1	chrx	1	1	.	1185	1185	0	0	0	0
ARHGEF10	ARHGEF10	chrx	1	1	.	123812	123812	554	785	482	803
RP11-439C15.4	RP11-439C15.4	chrx	1	1	.	1258	1258	0	0	0	0
KBTBD11	KBTBD11	chrx	1	1	.	25848	25848	0	0	1	0
RP11-1049H7.2	RP11-1049H7.2	chrx	1	1	.	1666	1666	0	0	0	0
MYOM2	MYOM2	chrx	1	1	.	113169	113169	0	6	0	18
AC133633.2	AC133633.2	chrx	1	1	.	18186	18186	0	0	0	0
AC133633.1	AC133633.1	chrx	1	1	.	2622	2622	0	0	0	0
RP11-378A12.1	RP11-378A12.1	chrx	1	1	.	31665	31665	0	0	0	0
RP11-134O21.1	RP11-134O21.1	chrx	1	1	.	60711	60711	11	0	7	0
GS1-57L11.1	GS1-57L11.1	chrx	1	1	.	94529	94529	53	0	49	0
CSMD1	CSMD1	chrx	1	1	.	2040300	2040300	0	13	0	0
RP11-279L11.1	RP11-279L11.1	chrx	1	1	.	1409	1409	0	0	0	0
RP11-281H11.1	RP11-281H11.1	chrx	1	1	.	9472	9472	0	0	0	0
RP11-158A14.1	RP11-158A14.1	chrx	1	1	.	207	207	0	0	0	0
RP11-124B13.1	RP11-124B13.1	chrx	1	1	.	212602	212602	0	0	0	0
RP11-115C21.2	RP11-115C21.2	chrx	1	1	.	654	654	0	9	0	0
MCPH1	MCPH1	chrx	1	1	.	232105	232105	352	300	333	613
ANGPT2	ANGPT2	chrx	1	1	.	56960	56960	713	619	370	635
CTD-2541M15.1	CTD-2541M15.1	chrx	1	1	.	86675	86675	56	71	130	186
AGPAT5	AGPAT5	chrx	1	1	.	46525	46525	104	148	115	175
XKR5	XKR5	chrx	1	1	.	22083	22083	0	0	0	0
GS1-24F4.2	GS1-24F4.2	chrx	1	1	.	48282	48282	0	0	0	0
DEFB1	DEFB1	chrx	1	1	.	6968	6968	0	0	0	0
DEFA6	DEFA6	chrx	1	1	.	913	913	0	0	0	0
GS1-24F4.3	GS1-24F4.3	chrx	1	1	.	1461	1461	0	0	0	0
DEFA4	DEFA4	chrx	1	1	.	1896	1896	0	0	0	0
DEFA8P	DEFA8P	chrx	1	1	.	587	587	0	0	0	0
DEFA9P	DEFA9P	chrx	1	1	.	586	586	0	0	0	0
DEFA10P	DEFA10P	chrx	1	1	.	683	683	0	0	0	0
DEFA1	DEFA1	chrx	1	1	.	1942	1942	0	0	0	0
DEFT1P	DEFT1P	chrx	1	1	.	2044	2044	0	0	0	0
DEFA1B	DEFA1B	chrx	1	1	.	20112	20112	0	0	0	0
DEFT1P2	DEFT1P2	chrx	1	1	.	674	674	0	0	0	0
DEFA3	DEFA3	chrx	1	1	.	1931	1931	0	0	0	0
DEFA11P	DEFA11P	chrx	1	1	.	586	586	0	0	0	0
DEFA7P	DEFA7P	chrx	1	1	.	582	582	0	0	0	0
DEFA5	DEFA5	chrx	1	1	.	980	980	0	0	0	0
AF228730.8	AF228730.8	chrx	1	1	.	1228	1228	0	0	0	0
OR7E125P	OR7E125P	chrx	1	1	.	631	631	0	0	0	0
FAM90A15P	FAM90A15P	chrx	1	1	.	1604	1604	0	0	0	0
FAM90A3P	FAM90A3P	chrx	1	1	.	7823	7823	0	0	0	0
FAM90A4P	FAM90A4P	chrx	1	1	.	1610	1610	0	0	0	0
FAM90A13P	FAM90A13P	chrx	1	1	.	1604	1604	0	0	0	0
FAM90A5P	FAM90A5P	chrx	1	1	.	1604	1604	0	0	0	0
FAM90A20P	FAM90A20P	chrx	1	1	.	1610	1610	0	0	0	0
FAM66B	FAM66B	chrx	1	1	.	50389	50389	0	0	0	0
DEFB109P1B	DEFB109P1B	chrx	1	1	.	6840	6840	0	0	0	0
ZNF705G	ZNF705G	chrx	1	1	.	26386	26386	0	0	0	0
DEFB108P2	DEFB108P2	chrx	1	1	.	4133	4133	0	0	0	0
DEFB4B	DEFB4B	chrx	1	1	.	1670	1670	0	0	0	0
DEFB103B	DEFB103B	chrx	1	1	.	941	941	0	0	0	0
SPAG11B	SPAG11B	chrx	1	1	.	19005	19005	0	0	0	0
DEFB104B	DEFB104B	chrx	1	1	.	4492	4492	0	0	0	0
DEFB106B	DEFB106B	chrx	1	1	.	3579	3579	0	0	0	0
DEFB105B	DEFB105B	chrx	1	1	.	1590	1590	0	0	0	0
DEFB107B	DEFB107B	chrx	1	1	.	13075	13075	0	0	0	0
FAM90A6P	FAM90A6P	chrx	1	1	.	1610	1610	0	0	0	0
FAM90A7P	FAM90A7P	chrx	1	1	.	1612	1612	0	0	0	0
FAM90A21P	FAM90A21P	chrx	1	1	.	14090	14090	0	0	0	0
FAM90A22P	FAM90A22P	chrx	1	1	.	1605	1605	0	0	0	0
FAM90A23P	FAM90A23P	chrx	1	1	.	1609	1609	0	0	0	0
OR7E154P	OR7E154P	chrx	1	1	.	634	634	0	0	0	0
FAM90A14P	FAM90A14P	chrx	1	1	.	1610	1610	0	0	0	0
FAM90A18P	FAM90A18P	chrx	1	1	.	7855	7855	0	0	0	0
FAM90A16P	FAM90A16P	chrx	1	1	.	1610	1610	0	0	0	0
FAM90A8P	FAM90A8P	chrx	1	1	.	1609	1609	0	0	0	0
FAM90A17P	FAM90A17P	chrx	1	1	.	7293	7293	0	0	0	0
FAM90A19P	FAM90A19P	chrx	1	1	.	1610	1610	0	0	0	0
FAM90A9P	FAM90A9P	chrx	1	1	.	1610	1610	0	0	0	0
FAM90A10P	FAM90A10P	chrx	1	1	.	1611	1611	0	0	0	0
AC084121.17	AC084121.17	chrx	1	1	.	1314	1314	0	0	0	0
DEFB107A	DEFB107A	chrx	1	1	.	3606	3606	0	0	0	0
DEFB105A	DEFB105A	chrx	1	1	.	1590	1590	0	0	0	0
DEFB106A	DEFB106A	chrx	1	1	.	3577	3577	0	0	0	0
DEFB104A	DEFB104A	chrx	1	1	.	4489	4489	0	0	0	0
SPAG11A	SPAG11A	chrx	1	1	.	19004	19004	0	0	0	0
DEFB103A	DEFB103A	chrx	1	1	.	941	941	0	0	0	0
DEFB4A	DEFB4A	chrx	1	1	.	1701	1701	0	0	0	0
ZNF705B	ZNF705B	chrx	1	1	.	24811	24811	0	0	0	0
DEFB108P1	DEFB108P1	chrx	1	1	.	4135	4135	0	0	0	0
FAM66E	FAM66E	chrx	1	1	.	50881	50881	0	0	0	0
DEFB109	DEFB109	chrx	1	1	.	6841	6841	0	0	0	0
FAM90A11P	FAM90A11P	chrx	1	1	.	3004	3004	0	0	0	0
FAM90A24P	FAM90A24P	chrx	1	1	.	6867	6867	0	0	0	0
FAM90A12P	FAM90A12P	chrx	1	1	.	2844	2844	0	0	0	0
ENPP7P1	ENPP7P1	chrx	1	1	.	61606	61606	0	0	0	5
FAM85B	FAM85B	chrx	1	1	.	57820	57820	1	0	13	0
FAM86B3P	FAM86B3P	chrx	1	1	.	11381	11381	35	126	7	44
ALG1L13P	ALG1L13P	chrx	1	1	.	7200	7200	0	0	0	0
SGK223	SGK223	chrx	1	1	.	63849	63849	360	640	400	545
CTA-398F10.1	CTA-398F10.1	chrx	1	1	.	8792	8792	0	0	0	0
CTA-398F10.2	CTA-398F10.2	chrx	1	1	.	3915	3915	0	0	0	0
CTD-3023L14.3	CTD-3023L14.3	chrx	1	1	.	4829	4829	0	0	0	0
CTD-3023L14.1	CTD-3023L14.1	chrx	1	1	.	1502	1502	0	0	0	0
CTD-3023L14.2	CTD-3023L14.2	chrx	1	1	.	6925	6925	0	0	0	0
RP11-211C9.1	RP11-211C9.1	chrx	1	1	.	57852	57852	0	0	0	0
MFHAS1	MFHAS1	chrx	1	1	.	103399	103399	226	177	173	287
RP11-62H7.2	RP11-62H7.2	chrx	1	1	.	16242	16242	0	0	0	0
ERI1	ERI1	chrx	1	1	.	108111	108111	116	122	75	179
PPP1R3B	PPP1R3B	chrx	1	1	.	9540	9540	32	1	12	84
RP11-10A14.3	RP11-10A14.3	chrx	1	1	.	3357	3357	0	0	0	0
RP11-10A14.4	RP11-10A14.4	chrx	1	1	.	15317	15317	0	0	0	0
RP11-10A14.6	RP11-10A14.6	chrx	1	1	.	1939	1939	0	0	0	0
RP11-10A14.5	RP11-10A14.5	chrx	1	1	.	12953	12953	0	0	0	0
RP11-115J16.1	RP11-115J16.1	chrx	1	1	.	159220	159220	0	0	0	0
RP11-10A14.7	RP11-10A14.7	chrx	1	1	.	4523	4523	0	0	0	0
RP11-115J16.3	RP11-115J16.3	chrx	1	1	.	6637	6637	0	0	0	0
RP11-115J16.2	RP11-115J16.2	chrx	1	1	.	62697	62697	0	24	10	20
RP11-375N15.1	RP11-375N15.1	chrx	1	1	.	1680	1680	0	0	0	0
TNKS	TNKS	chrx	1	1	.	212071	212071	223	197	255	350
LINC00599	LINC00599	chrx	1	1	.	1161	1161	0	0	0	0
MSRA	MSRA	chrx	1	1	.	370334	370334	261	181	165	277
RP11-212F11.1	RP11-212F11.1	chrx	1	1	.	319	319	0	0	0	0
RP11-981G7.2	RP11-981G7.2	chrx	1	1	.	6018	6018	0	0	0	0
RP11-981G7.3	RP11-981G7.3	chrx	1	1	.	1394	1394	0	0	0	0
PRSS51	PRSS51	chrx	1	1	.	63453	63453	7	0	0	0
PRSS55	PRSS55	chrx	1	1	.	25472	25472	0	0	0	0
RP1L1	RP1L1	chrx	1	1	.	96948	96948	30	28	25	60
C8orf74	C8orf74	chrx	1	1	.	22474	22474	0	13	0	0
SOX7	SOX7	chrx	1	1	.	110078	110078	166	102	283	371
CTD-2135J3.3	CTD-2135J3.3	chrx	1	1	.	41054	41054	5	22	44	47
PINX1	PINX1	chrx	1	1	.	72103	72103	0	0	0	0
RP11-177H2.2	RP11-177H2.2	chrx	1	1	.	5483	5483	0	0	0	0
XKR6	XKR6	chrx	1	1	.	289760	289760	144	176	198	201
AF131215.6	AF131215.6	chrx	1	1	.	3802	3802	0	0	0	0
AF131215.3	AF131215.3	chrx	1	1	.	938	938	0	0	0	0
AF131215.5	AF131215.5	chrx	1	1	.	1585	1585	0	0	0	0
LINC00529	LINC00529	chrx	1	1	.	19997	19997	0	0	0	0
CTC-493P15.2	CTC-493P15.2	chrx	1	1	.	572	572	0	0	0	0
MTMR9	MTMR9	chrx	1	1	.	34907	34907	16	145	59	244
AF131216.6	AF131216.6	chrx	1	1	.	3713	3713	0	0	0	0
TDH	TDH	chrx	1	1	.	26900	26900	0	0	0	0
AF131216.5	AF131216.5	chrx	1	1	.	654	654	0	0	0	0
C8orf12	C8orf12	chrx	1	1	.	68409	68409	0	0	0	0
FAM167A	FAM167A	chrx	1	1	.	48209	48209	24	0	0	0
BLK	BLK	chrx	1	1	.	65776	65776	0	0	4	0
RP11-148O21.3	RP11-148O21.3	chrx	1	1	.	547	547	0	0	0	0
RP11-148O21.4	RP11-148O21.4	chrx	1	1	.	1226	1226	0	0	0	0
RP11-148O21.2	RP11-148O21.2	chrx	1	1	.	957	957	0	0	0	0
LINC00208	LINC00208	chrx	1	1	.	2876	2876	0	0	0	0
GATA4	GATA4	chrx	1	1	.	78585	78585	74	19	334	203
NEIL2	NEIL2	chrx	1	1	.	14333	14333	65	33	8	28
FDFT1	FDFT1	chrx	1	1	.	38519	38519	73	56	18	45
RP11-297N6.4	RP11-297N6.4	chrx	1	1	.	3549	3549	35	0	0	0
CTSB	CTSB	chrx	1	1	.	19205	19205	432	290	705	550
RP11-589N15.1	RP11-589N15.1	chrx	1	1	.	642	642	0	0	0	0
DEFB136	DEFB136	chrx	1	1	.	424	424	0	0	0	0
DEFB135	DEFB135	chrx	1	1	.	2034	2034	0	0	0	0
DEFB134	DEFB134	chrx	1	1	.	2069	2069	0	0	0	0
DEFB130	DEFB130	chrx	1	1	.	14232	14232	0	1	0	1
DEFB108P3	DEFB108P3	chrx	1	1	.	4137	4137	0	0	0	0
ZNF705D	ZNF705D	chrx	1	1	.	7741	7741	0	0	0	0
FAM66D	FAM66D	chrx	1	1	.	34014	34014	9	0	11	0
FAM90A2P	FAM90A2P	chrx	1	1	.	3941	3941	0	0	0	0
ALG1L11P	ALG1L11P	chrx	1	1	.	3499	3499	0	0	0	0
FAM86B1	FAM86B1	chrx	1	1	.	7792	7792	111	53	0	7
FAM85A	FAM85A	chrx	1	1	.	451	451	0	0	0	0
ABC12-47043100G14.2	ABC12-47043100G14.2	chrx	1	1	.	5924	5924	0	0	0	0
DEFB108P4	DEFB108P4	chrx	1	1	.	4109	4109	0	0	0	0
ZNF705C	ZNF705C	chrx	1	1	.	2361	2361	0	0	0	0
FAM66A	FAM66A	chrx	1	1	.	47675	47675	5	0	38	4
DEFB109P1	DEFB109P1	chrx	1	1	.	6891	6891	0	0	0	0
FAM90A25P	FAM90A25P	chrx	1	1	.	1610	1610	0	0	0	0
ALG1L12P	ALG1L12P	chrx	1	1	.	3461	3461	0	0	0	0
FAM86B2	FAM86B2	chrx	1	1	.	9306	9306	64	0	31	6
ENPP7P6	ENPP7P6	chrx	1	1	.	62333	62333	0	24	0	19
RP11-303G3.6	RP11-303G3.6	chrx	1	1	.	589	589	0	1	0	0
LONRF1	LONRF1	chrx	1	1	.	28393	28393	26	4	55	17
RP11-252C15.1	RP11-252C15.1	chrx	1	1	.	44363	44363	0	0	0	0
LINC00681	LINC00681	chrx	1	1	.	23543	23543	0	0	0	0
KIAA1456	KIAA1456	chrx	1	1	.	69755	69755	0	0	0	0
RP11-369K16.1	RP11-369K16.1	chrx	1	1	.	2392	2392	0	0	0	0
DLC1	DLC1	chrx	1	1	.	421137	421137	1006	1895	1627	1801
RP11-10C8.2	RP11-10C8.2	chrx	1	1	.	691	691	0	0	0	0
RP11-145O15.3	RP11-145O15.3	chrx	1	1	.	44499	44499	0	0	0	0
RP11-436P7.1	RP11-436P7.1	chrx	1	1	.	9661	9661	0	0	0	0
RP11-480O10.1	RP11-480O10.1	chrx	1	1	.	4418	4418	0	0	0	0
SGCZ	SGCZ	chrx	1	1	.	1145731	1145731	2	0	1	8
RP11-3G21.1	RP11-3G21.1	chrx	1	1	.	3571	3571	0	0	0	0
CTD-2023J5.1	CTD-2023J5.1	chrx	1	1	.	449	449	0	0	0	0
TUSC3	TUSC3	chrx	1	1	.	344133	344133	0	0	0	0
RP11-77B22.2	RP11-77B22.2	chrx	1	1	.	26617	26617	0	0	0	0
MSR1	MSR1	chrx	1	1	.	451755	451755	144	0	101	0
RP11-13N12.2	RP11-13N12.2	chrx	1	1	.	60163	60163	0	0	0	0
RP11-13N12.1	RP11-13N12.1	chrx	1	1	.	237018	237018	6	0	11	17
FGF20	FGF20	chrx	1	1	.	8321	8321	0	0	0	0
MICU3	MICU3	chrx	1	1	.	90772	90772	181	260	174	371
RP11-468H14.2	RP11-468H14.2	chrx	1	1	.	16313	16313	36	27	0	36
ZDHHC2	ZDHHC2	chrx	1	1	.	62012	62012	274	170	313	286
CNOT7	CNOT7	chrx	1	1	.	10951	10951	60	151	117	66
VPS37A	VPS37A	chrx	1	1	.	49042	49042	231	230	249	411
MTMR7	MTMR7	chrx	1	1	.	109769	109769	2	0	1	45
SLC7A2	SLC7A2	chrx	1	1	.	65553	65553	923	921	1417	2493
PDGFRL	PDGFRL	chrx	1	1	.	65218	65218	48	53	33	20
MTUS1	MTUS1	chrx	1	1	.	144979	144979	1448	1899	1028	1692
RP11-326L2.1	RP11-326L2.1	chrx	1	1	.	1463	1463	0	0	0	0
RP11-156K13.1	RP11-156K13.1	chrx	1	1	.	58154	58154	0	0	0	0
RP11-806O11.1	RP11-806O11.1	chrx	1	1	.	10871	10871	0	0	0	0
FGL1	FGL1	chrx	1	1	.	42663	42663	0	0	0	1
RP11-156K13.2	RP11-156K13.2	chrx	1	1	.	88	88	0	0	0	0
RP11-156K13.3	RP11-156K13.3	chrx	1	1	.	1494	1494	0	0	0	0
PCM1	PCM1	chrx	1	1	.	92581	92581	367	231	295	418
ASAH1	ASAH1	chrx	1	1	.	23480	23480	2	54	13	0
CTD-2547L16.1	CTD-2547L16.1	chrx	1	1	.	9683	9683	0	0	0	0
NAT1	NAT1	chrx	1	1	.	50024	50024	21	19	24	93
NAT2	NAT2	chrx	1	1	.	8650	8650	0	0	0	0
PSD3	PSD3	chrx	1	1	.	541764	541764	108	359	173	466
RP11-161I2.1	RP11-161I2.1	chrx	1	1	.	11443	11443	26	4	0	0
RP11-420B22.1	RP11-420B22.1	chrx	1	1	.	11125	11125	0	0	0	0
RP11-1080G15.1	RP11-1080G15.1	chrx	1	1	.	172632	172632	0	0	0	0
RP11-1080G15.2	RP11-1080G15.2	chrx	1	1	.	22769	22769	0	0	0	0
RP11-618M23.1	RP11-618M23.1	chrx	1	1	.	1871	1871	0	0	0	0
RP11-618M23.2	RP11-618M23.2	chrx	1	1	.	2710	2710	0	0	0	0
RP11-618M23.4	RP11-618M23.4	chrx	1	1	.	2726	2726	0	0	0	0
SH2D4A	SH2D4A	chrx	1	1	.	78434	78434	0	0	0	43
CSGALNACT1	CSGALNACT1	chrx	1	1	.	347249	347249	367	431	389	374
RP11-1105O14.1	RP11-1105O14.1	chrx	1	1	.	9894	9894	0	0	0	0
INTS10	INTS10	chrx	1	1	.	28039	28039	90	174	32	130
LPL	LPL	chrx	1	1	.	61137	61137	0	0	1	0
AC100802.3	AC100802.3	chrx	1	1	.	38110	38110	0	0	0	0
SLC18A1	SLC18A1	chrx	1	1	.	34406	34406	0	0	0	0
ATP6V1B2	ATP6V1B2	chrx	1	1	.	21610	21610	73	150	150	284
LZTS1	LZTS1	chrx	1	1	.	52087	52087	0	0	0	0
RP11-563N12.2	RP11-563N12.2	chrx	1	1	.	21567	21567	0	0	0	0
RP11-108E14.1	RP11-108E14.1	chrx	1	1	.	43287	43287	0	0	3	0
RP11-369E15.1	RP11-369E15.1	chrx	1	1	.	8174	8174	0	0	0	0
